route_id,trip_id,trip_headsign,origin,destination,start_time,end_time,delay,total_distance,total_time,avg_speed,avg_acceleration,shape_id,road_grade,stop_density,has_station,dist_to_station,time_at_station
3C,134990:299921,COUNTY PARK to Northwood,Castlegreen & Superiorview,Waterfront Terminal,13:21:00,13:40:00,1.0 min,7.985,19.0,17.078230414746514,389.7166872942724,3271,-3.24,3.8822792736380713,Waterfront Terminal,7.985,13:40:00
3C,135008:300982,COUNTY PARK to Castlegreen Dr,Waterfront Terminal,Castlegreen & Superiorview,14:00:00,14:20:00,20.0 min,7.169,20.0,14.872914285714293,399.4240000000003,3168,-2.979,4.882131399079369,-,0.0,-
3C,134992:299767,COUNTY PARK to Northwood,Castlegreen & Superiorview,Waterfront Terminal,14:21:00,14:40:00,1.0 min,7.985,19.0,17.078230414746514,389.7166872942724,3271,-3.24,3.8822792736380713,Waterfront Terminal,7.985,14:40:00
3C,135010:300366,COUNTY PARK to Castlegreen Dr,Waterfront Terminal,Castlegreen & Superiorview,15:00:00,15:20:00,20.0 min,7.169,20.0,14.872914285714293,399.4240000000003,3168,-2.979,4.882131399079369,-,0.0,-
3C,134994:299267,COUNTY PARK to Northwood,Castlegreen & Superiorview,Waterfront Terminal,15:21:00,15:40:00,1.0 min,7.985,19.0,17.078230414746514,389.7166872942724,3271,-3.24,3.8822792736380713,Waterfront Terminal,7.985,15:40:00
3C,135012:300646,COUNTY PARK to Castlegreen Dr,Waterfront Terminal,Castlegreen & Superiorview,16:00:00,16:20:00,20.0 min,7.169,20.0,14.872914285714256,399.4240000000065,3168,-2.979,4.882131399079369,-,0.0,-
3C,134996:300138,COUNTY PARK to Northwood,Castlegreen & Superiorview,Waterfront Terminal,16:21:00,16:40:00,1.0 min,7.985,19.0,17.078230414746614,389.71668729427455,3271,-3.24,3.8822792736380713,Waterfront Terminal,7.985,16:40:00
3C,135014:299816,COUNTY PARK to Castlegreen Dr,Waterfront Terminal,Castlegreen & Superiorview,17:00:00,17:20:00,20.0 min,7.169,20.0,14.872914285714256,399.4240000000065,3168,-2.979,4.882131399079369,-,0.0,-
3C,134998:300470,COUNTY PARK to Northwood,Castlegreen & Superiorview,Waterfront Terminal,17:21:00,17:40:00,1.0 min,7.985,19.0,17.078230414746614,389.71668729427455,3271,-3.24,3.8822792736380713,Waterfront Terminal,7.985,17:40:00
3C,135016:304460,COUNTY PARK to Castlegreen Dr,Waterfront Terminal,Castlegreen & Superiorview,18:03:00,18:20:00,23.0 min,7.169,17.0,16.178057142857142,316.6994285714264,3168,-2.979,4.882131399079369,-,0.0,-
3C,135018:301051,COUNTY PARK to Northwood,Castlegreen & Superiorview,Waterfront Terminal,18:24:00,18:43:00,4.0 min,7.985,19.0,16.99048847926252,436.6844292297508,3271,-3.24,3.8822792736380713,Waterfront Terminal,7.985,18:43:00
3C,135019:303894,COUNTY PARK to Castlegreen Dr,Waterfront Terminal,Castlegreen & Superiorview,18:48:00,19:05:00,5.0 min,7.169,17.0,16.178057142857142,316.6994285714264,3168,-2.979,4.882131399079369,-,0.0,-
3C,135017:303280,COUNTY PARK to Northwood,Castlegreen & Superiorview,Waterfront Terminal,19:09:00,19:25:00,4.0 min,7.985,16.0,18.3615483870966,496.5739354838664,3271,-3.24,3.8822792736380713,Waterfront Terminal,7.985,19:25:00
3C,135021:304263,COUNTY PARK to Castlegreen Dr,Waterfront Terminal,Castlegreen & Superiorview,19:33:00,19:50:00,8.0 min,7.169,17.0,16.178057142857142,316.6994285714264,3168,-2.979,4.882131399079369,-,0.0,-
3C,135029:303018,COUNTY PARK to Northwood,Castlegreen & Superiorview,Waterfront Terminal,19:54:00,20:10:00,4.0 min,7.985,16.0,18.3615483870966,496.5739354838664,3271,-3.24,3.8822792736380713,Waterfront Terminal,7.985,20:10:00
3C,135024:304220,COUNTY PARK to Castlegreen Dr,Waterfront Terminal,Castlegreen & Superiorview,20:18:00,20:35:00,8.0 min,7.169,17.0,16.178057142857142,316.6994285714264,3168,-2.979,4.882131399079369,-,0.0,-
3C,135026:303446,COUNTY PARK to Northwood,Castlegreen & Superiorview,Waterfront Terminal,20:39:00,20:55:00,4.0 min,7.985,16.0,18.3615483870966,496.5739354838664,3271,-3.24,3.8822792736380713,Waterfront Terminal,7.985,20:55:00
3C,135025:304509,COUNTY PARK to Castlegreen Dr,Waterfront Terminal,Castlegreen & Superiorview,21:03:00,21:20:00,8.0 min,7.169,17.0,16.178057142857142,316.6994285714264,3168,-2.979,4.882131399079369,-,0.0,-
3C,135022:303201,COUNTY PARK to Northwood,Castlegreen & Superiorview,Waterfront Terminal,21:27:00,21:43:00,7.0 min,7.985,16.0,18.36154838709675,496.5739354838743,3271,-3.24,3.8822792736380713,Waterfront Terminal,7.985,21:43:00
3C,135027:303900,COUNTY PARK to Castlegreen Dr,Waterfront Terminal,Castlegreen & Superiorview,21:48:00,22:05:00,5.0 min,7.169,17.0,16.178057142857142,316.6994285714264,3168,-2.979,4.882131399079369,-,0.0,-
3C,135028:303034,COUNTY PARK to Waterfront,Castlegreen & Superiorview,Waterfront Terminal,22:12:00,22:28:00,7.0 min,7.985,16.0,18.36154838709675,496.5739354838743,3269,-3.24,3.8822792736380713,Waterfront Terminal,7.985,22:28:00
3C,135023:303843,COUNTY PARK to Castlegreen Dr,Waterfront Terminal,Castlegreen & Superiorview,22:33:00,22:50:00,5.0 min,7.169,17.0,16.178057142857142,316.6994285714264,3168,-2.979,4.882131399079369,-,0.0,-
3C,135020:303617,COUNTY PARK to Waterfront,Castlegreen & Superiorview,Waterfront Terminal,22:54:00,23:10:00,4.0 min,7.985,16.0,18.3615483870966,496.5739354838664,3269,-3.24,3.8822792736380713,Waterfront Terminal,7.985,23:10:00
