route_id,trip_id,trip_headsign,origin,destination,start_time,end_time,delay,energy_rate,energy_consumed,initial_soc,final_soc,total_distance,total_time,avg_speed,avg_acceleration,shape_id,road_grade,has_station,dist_from_station
3C,135003:300864,COUNTY PARK to Castlegreen Dr,Waterfront Terminal,Castlegreen & Superiorview,11:30:00,11:50:00,20.0 min,0.5997032190821591,4.299272377599998,90,84.62590952800001,7.169,20.0,14.872914285714293,399.4240000000003,3168,-2.979,no,0.0
3C,134987:299566,COUNTY PARK to Northwood,Castlegreen & Superiorview,Waterfront Terminal,11:51:00,12:10:00,1.0 min,0.38257935992889835,3.0548961890322537,90,86.18137976370969,7.985,19.0,17.078230414746514,389.7166872942724,3271,-3.24,yes,7.985
3C,135005:301705,COUNTY PARK to Castlegreen Dr,Waterfront Terminal,Castlegreen & Superiorview,12:30:00,12:50:00,20.0 min,0.5997032190821591,4.299272377599998,90,84.62590952800001,7.169,20.0,14.872914285714293,399.4240000000003,3168,-2.979,no,0.0
3C,134989:300538,COUNTY PARK to Northwood,Castlegreen & Superiorview,Waterfront Terminal,12:51:00,13:10:00,1.0 min,0.38257935992889835,3.0548961890322537,90,86.18137976370969,7.985,19.0,17.078230414746514,389.7166872942724,3271,-3.24,yes,7.985
3C,135007:300606,COUNTY PARK to Castlegreen Dr,Waterfront Terminal,Castlegreen & Superiorview,13:30:00,13:50:00,20.0 min,0.5997032190821591,4.299272377599998,90,84.62590952800001,7.169,20.0,14.872914285714293,399.4240000000003,3168,-2.979,no,0.0
3C,134991:300689,COUNTY PARK to Northwood,Castlegreen & Superiorview,Waterfront Terminal,13:51:00,14:10:00,1.0 min,0.38257935992889835,3.0548961890322537,90,86.18137976370969,7.985,19.0,17.078230414746514,389.7166872942724,3271,-3.24,yes,7.985
3C,135009:301755,COUNTY PARK to Castlegreen Dr,Waterfront Terminal,Castlegreen & Superiorview,14:30:00,14:50:00,20.0 min,0.5997032190821591,4.299272377599998,90,84.62590952800001,7.169,20.0,14.872914285714293,399.4240000000003,3168,-2.979,no,0.0
3C,134993:301621,COUNTY PARK to Northwood,Castlegreen & Superiorview,Waterfront Terminal,14:51:00,15:10:00,1.0 min,0.38257935992889835,3.0548961890322537,90,86.18137976370969,7.985,19.0,17.078230414746514,389.7166872942724,3271,-3.24,yes,7.985
3C,135011:300353,COUNTY PARK to Castlegreen Dr,Waterfront Terminal,Castlegreen & Superiorview,15:30:00,15:50:00,20.0 min,0.5997032190821591,4.299272377599998,90,84.62590952800001,7.169,20.0,14.872914285714293,399.4240000000003,3168,-2.979,no,0.0
3C,134995:300720,COUNTY PARK to Northwood,Castlegreen & Superiorview,Waterfront Terminal,15:51:00,16:10:00,1.0 min,0.38257935992889835,3.0548961890322537,90,86.18137976370969,7.985,19.0,17.07823041474651,389.7166872942726,3271,-3.24,yes,7.985
3C,135013:301626,COUNTY PARK to Castlegreen Dr,Waterfront Terminal,Castlegreen & Superiorview,16:30:00,16:50:00,20.0 min,0.5997032190821588,4.299272377599997,90,84.62590952800001,7.169,20.0,14.872914285714256,399.4240000000065,3168,-2.979,no,0.0
3C,134997:301668,COUNTY PARK to Northwood,Castlegreen & Superiorview,Waterfront Terminal,16:51:00,17:10:00,1.0 min,0.3825793599288991,3.0548961890322595,90,86.18137976370967,7.985,19.0,17.078230414746614,389.71668729427455,3271,-3.24,yes,7.985
3C,135015:301335,COUNTY PARK to Castlegreen Dr,Waterfront Terminal,Castlegreen & Superiorview,17:30:00,17:50:00,20.0 min,0.5997032190821588,4.299272377599997,90,84.62590952800001,7.169,20.0,14.872914285714256,399.4240000000065,3168,-2.979,no,0.0
3C,134999:300969,COUNTY PARK to Waterfront,Castlegreen & Superiorview,Waterfront Terminal,17:51:00,18:10:00,1.0 min,0.3825793599288991,3.0548961890322595,90,86.18137976370967,7.985,19.0,17.078230414746614,389.71668729427455,3269,-3.24,yes,7.985
