trip_id,service_id,trip_headsign,route_id,shape_id,origin,destination,start_time,end_time,road_grade,total_time,total_distance,avg_speed,avg_acceleration,stop_density,has_station,dist_to_station,time_at_station
135719:304678,304678,MEMORIAL to Northwood,3M,3322,Waterfront Terminal,City Hall Terminal,08:45:00,09:14:00,-1.562,29.0,8.184,14.679308641975316,408.8828312757213,3.2991202346041053,Intercity Shopping Centre,5.619,09:05:00
135592:304954,304954,MEMORIAL to County Park,3M,3307,City Hall Terminal,Waterfront Terminal,09:00:00,09:29:00,-1.743,29.0,8.576,14.046247619047652,299.2482829931964,3.498134328358209,Intercity Shopping Centre,2.596,09:10:00
135722:305692,305692,MEMORIAL to Airport,3M,3321,Waterfront Terminal,City Hall Terminal,09:00:00,09:29:00,-1.562,29.0,8.184,14.679308641975316,408.8828312757213,3.2991202346041053,Intercity Shopping Centre,5.619,09:20:00
135594:306033,306033,MEMORIAL to Jumbo Gardens,3M,3314,City Hall Terminal,Waterfront Terminal,09:15:00,09:44:00,-1.743,29.0,8.576,14.046247619047652,299.2482829931964,3.498134328358209,Intercity Shopping Centre,2.596,09:25:00
135728:306008,306008,MEMORIAL to Northwood,3M,3322,Waterfront Terminal,City Hall Terminal,09:15:00,09:44:00,-1.562,29.0,8.184,14.679308641975316,408.8828312757213,3.2991202346041053,Intercity Shopping Centre,5.619,09:35:00
135599:304835,304835,MEMORIAL to County Park,3M,3307,City Hall Terminal,Waterfront Terminal,09:30:00,09:59:00,-1.743,29.0,8.576,14.046247619047652,299.2482829931964,3.498134328358209,Intercity Shopping Centre,2.596,09:40:00
135731:305198,305198,MEMORIAL to Airport,3M,3321,Waterfront Terminal,City Hall Terminal,09:30:00,09:59:00,-1.562,29.0,8.184,14.679308641975316,408.8828312757213,3.2991202346041053,Intercity Shopping Centre,5.619,09:50:00
135601:305354,305354,MEMORIAL to Jumbo Gardens,3M,3314,City Hall Terminal,Waterfront Terminal,09:45:00,10:14:00,-1.743,29.0,8.576,14.046247619047652,299.2482829931964,3.498134328358209,Intercity Shopping Centre,2.596,09:55:00
135618:306045,306045,MEMORIAL to Northwood,3M,3322,Waterfront Terminal,City Hall Terminal,09:45:00,10:14:00,-1.562,29.0,8.184,14.679308641975316,408.8828312757213,3.2991202346041053,Intercity Shopping Centre,5.619,10:05:00
135347:305913,305913,MEMORIAL to County Park,3M,3307,City Hall Terminal,Waterfront Terminal,10:00:00,10:29:00,-1.743,29.0,8.576,14.046247619047652,299.2482829931964,3.498134328358209,Intercity Shopping Centre,2.596,10:10:00
135378:305045,305045,MEMORIAL to Airport,3M,3321,Waterfront Terminal,City Hall Terminal,10:00:00,10:29:00,-1.562,29.0,8.184,14.679308641975316,408.8828312757213,3.2991202346041053,Intercity Shopping Centre,5.619,10:20:00
135348:305935,305935,MEMORIAL to Jumbo Gardens,3M,3314,City Hall Terminal,Waterfront Terminal,10:15:00,10:44:00,-1.743,29.0,8.576,14.046247619047652,299.2482829931964,3.498134328358209,Intercity Shopping Centre,2.596,10:25:00
135379:305703,305703,MEMORIAL to Northwood,3M,3322,Waterfront Terminal,City Hall Terminal,10:15:00,10:44:00,-1.562,29.0,8.184,14.679308641975316,408.8828312757213,3.2991202346041053,Intercity Shopping Centre,5.619,10:35:00
135349:305657,305657,MEMORIAL to County Park,3M,3307,City Hall Terminal,Waterfront Terminal,10:30:00,10:59:00,-1.743,29.0,8.576,14.046247619047652,299.2482829931964,3.498134328358209,Intercity Shopping Centre,2.596,10:40:00
135380:305746,305746,MEMORIAL to Airport,3M,3321,Waterfront Terminal,City Hall Terminal,10:30:00,10:59:00,-1.562,29.0,8.184,14.679308641975316,408.8828312757213,3.2991202346041053,Intercity Shopping Centre,5.619,10:50:00
135350:305744,305744,MEMORIAL to Jumbo Gardens,3M,3314,City Hall Terminal,Waterfront Terminal,10:45:00,11:14:00,-1.743,29.0,8.576,14.046247619047652,299.2482829931964,3.498134328358209,Intercity Shopping Centre,2.596,10:55:00
135381:305159,305159,MEMORIAL to Northwood,3M,3322,Waterfront Terminal,City Hall Terminal,10:45:00,11:14:00,-1.562,29.0,8.184,14.679308641975316,408.8828312757213,3.2991202346041053,Intercity Shopping Centre,5.619,11:05:00
135351:305442,305442,MEMORIAL to County Park,3M,3307,City Hall Terminal,Waterfront Terminal,11:00:00,11:29:00,-1.743,29.0,8.576,14.046247619047652,299.2482829931964,3.498134328358209,Intercity Shopping Centre,2.596,11:10:00
135382:305284,305284,MEMORIAL to Airport,3M,3321,Waterfront Terminal,City Hall Terminal,11:00:00,11:29:00,-1.562,29.0,8.184,14.679308641975316,408.8828312757213,3.2991202346041053,Intercity Shopping Centre,5.619,11:20:00
135352:305651,305651,MEMORIAL to Jumbo Gardens,3M,3314,City Hall Terminal,Waterfront Terminal,11:15:00,11:44:00,-1.743,29.0,8.576,14.046247619047652,299.2482829931964,3.498134328358209,Intercity Shopping Centre,2.596,11:25:00
135383:305604,305604,MEMORIAL to Northwood,3M,3322,Waterfront Terminal,City Hall Terminal,11:15:00,11:44:00,-1.562,29.0,8.184,14.679308641975316,408.8828312757213,3.2991202346041053,Intercity Shopping Centre,5.619,11:35:00
135353:305674,305674,MEMORIAL to County Park,3M,3307,City Hall Terminal,Waterfront Terminal,11:30:00,11:59:00,-1.743,29.0,8.576,14.046247619047652,299.2482829931964,3.498134328358209,Intercity Shopping Centre,2.596,11:40:00
135384:304972,304972,MEMORIAL to Airport,3M,3321,Waterfront Terminal,City Hall Terminal,11:30:00,11:59:00,-1.562,29.0,8.184,14.679308641975316,408.8828312757213,3.2991202346041053,Intercity Shopping Centre,5.619,11:50:00
135354:305670,305670,MEMORIAL to Jumbo Gardens,3M,3314,City Hall Terminal,Waterfront Terminal,11:45:00,12:14:00,-1.743,29.0,8.576,14.046247619047652,299.2482829931964,3.498134328358209,Intercity Shopping Centre,2.596,11:55:00
135385:304744,304744,MEMORIAL to Northwood,3M,3322,Waterfront Terminal,City Hall Terminal,11:45:00,12:14:00,-1.562,29.0,8.184,14.679308641975316,408.8828312757213,3.2991202346041053,Intercity Shopping Centre,5.619,12:05:00
135355:305039,305039,MEMORIAL to County Park,3M,3307,City Hall Terminal,Waterfront Terminal,12:00:00,12:29:00,-1.743,29.0,8.576,14.046247619047652,299.2482829931964,3.498134328358209,Intercity Shopping Centre,2.596,12:10:00
135386:304668,304668,MEMORIAL to Airport,3M,3321,Waterfront Terminal,City Hall Terminal,12:00:00,12:29:00,-1.562,29.0,8.184,14.679308641975316,408.8828312757213,3.2991202346041053,Intercity Shopping Centre,5.619,12:20:00
135356:304971,304971,MEMORIAL to Jumbo Gardens,3M,3314,City Hall Terminal,Waterfront Terminal,12:15:00,12:44:00,-1.743,29.0,8.576,14.046247619047652,299.2482829931964,3.498134328358209,Intercity Shopping Centre,2.596,12:25:00
135387:305994,305994,MEMORIAL to Northwood,3M,3322,Waterfront Terminal,City Hall Terminal,12:15:00,12:44:00,-1.562,29.0,8.184,14.679308641975316,408.8828312757213,3.2991202346041053,Intercity Shopping Centre,5.619,12:35:00
135357:305019,305019,MEMORIAL to County Park,3M,3307,City Hall Terminal,Waterfront Terminal,12:30:00,12:59:00,-1.743,29.0,8.576,14.046247619047652,299.2482829931964,3.498134328358209,Intercity Shopping Centre,2.596,12:40:00
135388:304676,304676,MEMORIAL to Airport,3M,3321,Waterfront Terminal,City Hall Terminal,12:30:00,12:59:00,-1.562,29.0,8.184,14.679308641975316,408.8828312757213,3.2991202346041053,Intercity Shopping Centre,5.619,12:50:00
135358:305814,305814,MEMORIAL to Jumbo Gardens,3M,3314,City Hall Terminal,Waterfront Terminal,12:45:00,13:14:00,-1.743,29.0,8.576,14.046247619047652,299.2482829931964,3.498134328358209,Intercity Shopping Centre,2.596,12:55:00
135389:304778,304778,MEMORIAL to Northwood,3M,3322,Waterfront Terminal,City Hall Terminal,12:45:00,13:14:00,-1.562,29.0,8.184,14.679308641975316,408.8828312757213,3.2991202346041053,Intercity Shopping Centre,5.619,13:05:00
135359:305653,305653,MEMORIAL to County Park,3M,3307,City Hall Terminal,Waterfront Terminal,13:00:00,13:29:00,-1.743,29.0,8.576,14.046247619047652,299.2482829931964,3.498134328358209,Intercity Shopping Centre,2.596,13:10:00
135390:305111,305111,MEMORIAL to Airport,3M,3321,Waterfront Terminal,City Hall Terminal,13:00:00,13:29:00,-1.562,29.0,8.184,14.679308641975316,408.8828312757213,3.2991202346041053,Intercity Shopping Centre,5.619,13:20:00
135360:305779,305779,MEMORIAL to Jumbo Gardens,3M,3314,City Hall Terminal,Waterfront Terminal,13:15:00,13:44:00,-1.743,29.0,8.576,14.046247619047652,299.2482829931964,3.498134328358209,Intercity Shopping Centre,2.596,13:25:00
135391:305328,305328,MEMORIAL to Northwood,3M,3322,Waterfront Terminal,City Hall Terminal,13:15:00,13:44:00,-1.562,29.0,8.184,14.679308641975316,408.8828312757213,3.2991202346041053,Intercity Shopping Centre,5.619,13:35:00
135361:305338,305338,MEMORIAL to County Park,3M,3307,City Hall Terminal,Waterfront Terminal,13:30:00,13:59:00,-1.743,29.0,8.576,14.046247619047652,299.2482829931964,3.498134328358209,Intercity Shopping Centre,2.596,13:40:00
135392:305517,305517,MEMORIAL to Airport,3M,3321,Waterfront Terminal,City Hall Terminal,13:30:00,13:59:00,-1.562,29.0,8.184,14.679308641975316,408.8828312757213,3.2991202346041053,Intercity Shopping Centre,5.619,13:50:00
135362:304908,304908,MEMORIAL to Jumbo Gardens,3M,3314,City Hall Terminal,Waterfront Terminal,13:45:00,14:14:00,-1.743,29.0,8.576,14.046247619047652,299.2482829931964,3.498134328358209,Intercity Shopping Centre,2.596,13:55:00
135393:305534,305534,MEMORIAL to Northwood,3M,3322,Waterfront Terminal,City Hall Terminal,13:45:00,14:14:00,-1.562,29.0,8.184,14.679308641975316,408.8828312757213,3.2991202346041053,Intercity Shopping Centre,5.619,14:05:00
135363:305194,305194,MEMORIAL to County Park,3M,3307,City Hall Terminal,Waterfront Terminal,14:00:00,14:29:00,-1.743,29.0,8.576,14.046247619047652,299.2482829931964,3.498134328358209,Intercity Shopping Centre,2.596,14:10:00
135394:304703,304703,MEMORIAL to Airport,3M,3321,Waterfront Terminal,City Hall Terminal,14:00:00,14:29:00,-1.562,29.0,8.184,14.679308641975316,408.8828312757213,3.2991202346041053,Intercity Shopping Centre,5.619,14:20:00
135364:305497,305497,MEMORIAL to Jumbo Gardens,3M,3314,City Hall Terminal,Waterfront Terminal,14:15:00,14:44:00,-1.743,29.0,8.576,14.046247619047652,299.2482829931964,3.498134328358209,Intercity Shopping Centre,2.596,14:25:00
135395:305131,305131,MEMORIAL to Northwood,3M,3322,Waterfront Terminal,City Hall Terminal,14:15:00,14:44:00,-1.562,29.0,8.184,14.679308641975316,408.8828312757213,3.2991202346041053,Intercity Shopping Centre,5.619,14:35:00
135365:306035,306035,MEMORIAL to County Park,3M,3307,City Hall Terminal,Waterfront Terminal,14:30:00,14:59:00,-1.743,29.0,8.576,14.046247619047652,299.2482829931964,3.498134328358209,Intercity Shopping Centre,2.596,14:40:00
135396:305886,305886,MEMORIAL to Airport,3M,3321,Waterfront Terminal,City Hall Terminal,14:30:00,14:59:00,-1.562,29.0,8.184,14.679308641975316,408.8828312757213,3.2991202346041053,Intercity Shopping Centre,5.619,14:50:00
135366:305136,305136,MEMORIAL to Jumbo Gardens,3M,3314,City Hall Terminal,Waterfront Terminal,14:45:00,15:14:00,-1.743,29.0,8.576,14.046247619047652,299.2482829931964,3.498134328358209,Intercity Shopping Centre,2.596,14:55:00
135397:305478,305478,MEMORIAL to Northwood,3M,3322,Waterfront Terminal,City Hall Terminal,14:45:00,15:14:00,-1.562,29.0,8.184,14.679308641975316,408.8828312757213,3.2991202346041053,Intercity Shopping Centre,5.619,15:05:00
135367:304674,304674,MEMORIAL to County Park,3M,3307,City Hall Terminal,Waterfront Terminal,15:00:00,15:29:00,-1.743,29.0,8.576,14.046247619047652,299.2482829931964,3.498134328358209,Intercity Shopping Centre,2.596,15:10:00
135398:304843,304843,MEMORIAL to Airport,3M,3321,Waterfront Terminal,City Hall Terminal,15:00:00,15:29:00,-1.562,29.0,8.184,14.679308641975316,408.8828312757213,3.2991202346041053,Intercity Shopping Centre,5.619,15:20:00
135368:305710,305710,MEMORIAL to Jumbo Gardens,3M,3314,City Hall Terminal,Waterfront Terminal,15:15:00,15:44:00,-1.743,29.0,8.576,14.046247619047652,299.2482829931964,3.498134328358209,Intercity Shopping Centre,2.596,15:25:00
135399:306023,306023,MEMORIAL to Northwood,3M,3322,Waterfront Terminal,City Hall Terminal,15:15:00,15:44:00,-1.562,29.0,8.184,14.679308641975316,408.8828312757213,3.2991202346041053,Intercity Shopping Centre,5.619,15:35:00
135369:305317,305317,MEMORIAL to County Park,3M,3307,City Hall Terminal,Waterfront Terminal,15:30:00,15:59:00,-1.743,29.0,8.576,14.046247619047652,299.2482829931964,3.498134328358209,Intercity Shopping Centre,2.596,15:40:00
135400:304866,304866,MEMORIAL to Airport,3M,3321,Waterfront Terminal,City Hall Terminal,15:30:00,15:59:00,-1.562,29.0,8.184,14.679308641975316,408.8828312757213,3.2991202346041053,Intercity Shopping Centre,5.619,15:50:00
135370:304653,304653,MEMORIAL to Jumbo Gardens,3M,3314,City Hall Terminal,Waterfront Terminal,15:45:00,16:14:00,-1.743,29.0,8.576,14.046247619047644,299.24828299319887,3.498134328358209,Intercity Shopping Centre,2.596,15:55:00
135401:305375,305375,MEMORIAL to Northwood,3M,3322,Waterfront Terminal,City Hall Terminal,15:45:00,16:14:00,-1.562,29.0,8.184,14.67930864197534,408.8828312757197,3.2991202346041053,Intercity Shopping Centre,5.619,16:05:00
135371:305013,305013,MEMORIAL to County Park,3M,3307,City Hall Terminal,Waterfront Terminal,16:00:00,16:29:00,-1.743,29.0,8.576,14.046247619047556,299.24828299319563,3.498134328358209,Intercity Shopping Centre,2.596,16:10:00
135402:305673,305673,MEMORIAL to Airport,3M,3321,Waterfront Terminal,City Hall Terminal,16:00:00,16:29:00,-1.562,29.0,8.184,14.67930864197531,408.8828312757191,3.2991202346041053,Intercity Shopping Centre,5.619,16:20:00
135372:305506,305506,MEMORIAL to Jumbo Gardens,3M,3314,City Hall Terminal,Waterfront Terminal,16:15:00,16:44:00,-1.743,29.0,8.576,14.046247619047556,299.24828299319563,3.498134328358209,Intercity Shopping Centre,2.596,16:25:00
135403:304763,304763,MEMORIAL to Northwood,3M,3322,Waterfront Terminal,City Hall Terminal,16:15:00,16:44:00,-1.562,29.0,8.184,14.67930864197531,408.8828312757191,3.2991202346041053,Intercity Shopping Centre,5.619,16:35:00
135373:304981,304981,MEMORIAL to County Park,3M,3307,City Hall Terminal,Waterfront Terminal,16:30:00,16:59:00,-1.743,29.0,8.576,14.046247619047556,299.24828299319563,3.498134328358209,Intercity Shopping Centre,2.596,16:40:00
135404:305144,305144,MEMORIAL to Airport,3M,3321,Waterfront Terminal,City Hall Terminal,16:30:00,16:59:00,-1.562,29.0,8.184,14.67930864197531,408.8828312757191,3.2991202346041053,Intercity Shopping Centre,5.619,16:50:00
135374:305838,305838,MEMORIAL to Jumbo Gardens,3M,3314,City Hall Terminal,Waterfront Terminal,16:45:00,17:14:00,-1.743,29.0,8.576,14.046247619047556,299.24828299319563,3.498134328358209,Intercity Shopping Centre,2.596,16:55:00
135405:305998,305998,MEMORIAL to Northwood,3M,3322,Waterfront Terminal,City Hall Terminal,16:45:00,17:14:00,-1.562,29.0,8.184,14.67930864197531,408.8828312757191,3.2991202346041053,Intercity Shopping Centre,5.619,17:05:00
135375:304720,304720,MEMORIAL to County Park,3M,3307,City Hall Terminal,Waterfront Terminal,17:00:00,17:29:00,-1.743,29.0,8.576,14.046247619047556,299.24828299319563,3.498134328358209,Intercity Shopping Centre,2.596,17:10:00
135406:305133,305133,MEMORIAL to Airport,3M,3321,Waterfront Terminal,City Hall Terminal,17:00:00,17:29:00,-1.562,29.0,8.184,14.67930864197531,408.8828312757191,3.2991202346041053,Intercity Shopping Centre,5.619,17:20:00
135407:305807,305807,MEMORIAL to Northwood,3M,3322,Waterfront Terminal,City Hall Terminal,17:15:00,17:39:00,-1.562,24.0,8.184,17.265015873015905,581.5515525321314,3.2991202346041053,Intercity Shopping Centre,5.619,17:30:00
135376:305755,305755,MEMORIAL to Jumbo Gardens,3M,3314,City Hall Terminal,Waterfront Terminal,17:15:00,17:44:00,-1.743,29.0,8.576,14.046247619047556,299.24828299319563,3.498134328358209,Intercity Shopping Centre,2.596,17:25:00
135408:306057,306057,MEMORIAL to Airport,3M,3321,Waterfront Terminal,City Hall Terminal,17:30:00,17:59:00,-1.562,29.0,8.184,14.67930864197531,408.8828312757191,3.2991202346041053,Intercity Shopping Centre,5.619,17:50:00
135377:304958,304958,MEMORIAL to County Park,3M,3310,City Hall Terminal,Waterfront Terminal,17:40:00,18:02:00,-1.743,22.0,7.345,15.81324137931028,495.600551724136,3.948264125255276,Waterfront Terminal,7.345,18:02:00
135409:305988,305988,MEMORIAL to Northwood,3M,3322,Waterfront Terminal,City Hall Terminal,17:45:00,18:14:00,-1.562,29.0,8.184,14.67930864197531,408.8828312757191,3.2991202346041053,Intercity Shopping Centre,5.619,18:05:00
135424:305465,305465,MEMORIAL to Waterfront,3M,3304,City Hall Terminal,Waterfront Terminal,18:03:00,18:21:00,-1.743,18.0,7.345,17.16937931034484,445.2568275862074,3.948264125255276,Waterfront Terminal,7.345,18:21:00
135419:305316,305316,MEMORIAL to Airport,3M,3308,Waterfront Terminal,City Hall Terminal,18:03:00,18:24:00,-1.562,21.0,7.535,17.532825396825334,642.462911564627,3.5832780358327803,City Hall Terminal,7.535,18:24:00
135423:305851,305851,MEMORIAL to County Park,3M,3310,City Hall Terminal,Waterfront Terminal,18:25:00,18:43:00,-1.743,18.0,7.345,17.169379310344855,445.2568275862132,3.948264125255276,Waterfront Terminal,7.345,18:43:00
135427:304684,304684,MEMORIAL to City Hall,3M,3315,Waterfront Terminal,City Hall Terminal,18:25:00,18:44:00,-1.562,19.0,7.535,18.461333333333364,533.6675555555454,3.5832780358327803,City Hall Terminal,7.535,18:44:00
135425:305080,305080,MEMORIAL to Waterfront,3M,3304,City Hall Terminal,Waterfront Terminal,18:48:00,19:08:00,-1.743,20.0,7.345,16.297655172413815,426.4540689655199,3.948264125255276,Waterfront Terminal,7.345,19:08:00
135416:304680,304680,MEMORIAL to Northwood,3M,3317,Waterfront Terminal,City Hall Terminal,18:48:00,19:09:00,-1.562,21.0,7.535,17.532825396825334,642.462911564627,3.5832780358327803,City Hall Terminal,7.535,19:09:00
135428:305579,305579,MEMORIAL to City Hall,3M,3315,Waterfront Terminal,City Hall Terminal,19:10:00,19:29:00,-1.562,19.0,7.535,18.461333333333364,533.6675555555454,3.5832780358327803,City Hall Terminal,7.535,19:29:00
135411:305281,305281,MEMORIAL to County Park,3M,3310,City Hall Terminal,Waterfront Terminal,19:10:00,19:32:00,-1.743,22.0,7.345,15.81324137931028,495.600551724136,3.948264125255276,Waterfront Terminal,7.345,19:32:00
135413:304869,304869,MEMORIAL to Northwood,3M,3317,Waterfront Terminal,City Hall Terminal,19:33:00,19:54:00,-1.562,21.0,7.535,17.532825396825334,642.462911564627,3.5832780358327803,City Hall Terminal,7.535,19:54:00
135426:305391,305391,MEMORIAL to Waterfront,3M,3304,City Hall Terminal,Waterfront Terminal,19:33:00,19:55:00,-1.743,22.0,7.345,15.813241379310366,495.6005517241336,3.948264125255276,Waterfront Terminal,7.345,19:55:00
135429:305549,305549,MEMORIAL to City Hall,3M,3315,Waterfront Terminal,City Hall Terminal,19:55:00,20:16:00,-1.562,21.0,7.535,17.532825396825427,642.4629115646237,3.5832780358327803,City Hall Terminal,7.535,20:16:00
135421:305936,305936,MEMORIAL to County Park,3M,3310,City Hall Terminal,Waterfront Terminal,19:55:00,20:17:00,-1.743,22.0,7.345,15.81324137931028,495.600551724136,3.948264125255276,Waterfront Terminal,7.345,20:17:00
135410:305818,305818,MEMORIAL to Northwood,3M,3317,Waterfront Terminal,City Hall Terminal,20:18:00,20:39:00,-1.562,21.0,7.535,17.532825396825334,642.462911564627,3.5832780358327803,City Hall Terminal,7.535,20:39:00
135418:305434,305434,MEMORIAL to County Park,3M,3310,City Hall Terminal,Waterfront Terminal,20:40:00,21:02:00,-1.743,22.0,7.345,15.81324137931028,495.600551724136,3.948264125255276,Waterfront Terminal,7.345,21:02:00
135420:305449,305449,MEMORIAL to Northwood,3M,3317,Waterfront Terminal,City Hall Terminal,21:03:00,21:24:00,-1.562,21.0,7.535,17.532825396825334,642.462911564627,3.5832780358327803,City Hall Terminal,7.535,21:24:00
135415:305179,305179,MEMORIAL to County Park,3M,3310,City Hall Terminal,Waterfront Terminal,21:25:00,21:47:00,-1.743,22.0,7.345,15.81324137931028,495.600551724136,3.948264125255276,Waterfront Terminal,7.345,21:47:00
135417:305789,305789,MEMORIAL to Northwood,3M,3317,Waterfront Terminal,City Hall Terminal,21:48:00,22:09:00,-1.562,21.0,7.535,17.532825396825334,642.462911564627,3.5832780358327803,City Hall Terminal,7.535,22:09:00
135412:305761,305761,MEMORIAL to County Park,3M,3310,City Hall Terminal,Waterfront Terminal,22:10:00,22:32:00,-1.743,22.0,7.345,15.81324137931028,495.600551724136,3.948264125255276,Waterfront Terminal,7.345,22:32:00
135414:305540,305540,MEMORIAL to City Hall,3M,3315,Waterfront Terminal,City Hall Terminal,22:33:00,22:54:00,-1.562,21.0,7.535,17.532825396825334,642.462911564627,3.5832780358327803,City Hall Terminal,7.535,22:54:00
135422:305615,305615,MEMORIAL to Waterfront,3M,3304,City Hall Terminal,Waterfront Terminal,22:55:00,23:14:00,-1.743,19.0,7.345,16.51006896551725,449.56027586207534,3.948264125255276,Waterfront Terminal,7.345,23:14:00
